FACILITY_ID,DESCR,ROOM_CAPACITY
MD101,Introductory Psychology,583
MD101,Intro to Engr,583
MD101,Human Biology,583
MD101,General Chem,583
MD101,Intro Chem,583
MD101,Organic Chem,583
MD101,Gen Chem,583
MD101,General Physics I,583
MUS176,PercEns,500
MUS176,Jazz Improv - I,500
MUS176,GrdPercEns,500
MUS176,ENS: Percuss Ensemble,500
MUS176,ENS: OperaTheater,500
MUS176,ENS: Opera Theater,500
MUS176,GrdOperaThtr,500
MUS176,ENS:UnivSymphOrchest,500
MUS176,ENS: Symphonic Band,500
MUS176,ENS: UnivSymphOrchest,500
MUS176,ENS: Wind Ensemble,500
MUS176,ENS: WindEnsemble,500
MUS176,SymphBand,500
MUS176,GrdUnivSymOrch,500
MUS176,GrdWindEns,500
MUS176,REP:Solo Lit Perf Pract,500
MUS176,Fund Tech Percus,500
SCI142,General Physics III,245
SCI142,Mang Lean Imprvmnt Prgms,245
SCI142,General Physics II,245
SCI142,Human Physiology,245
SCI142,Human Anatomy,245
SCI142,General Physics I,245
SCI142,General Chem,245
SCI142,Master Project I,245
SCI142,Master Project II,245
SCI142,Intro Data Structure,245
SCI142,Organic Chem,245
SCI142,Gen Biochemistry,245
SCI142,Princip of Engr Mgmt,245
SCI142,Biology I,245
SCI142,Intro to Programming,245
SCI142,Biology II,245
SCI142,Intro Programming,245
ENG189,Fund Mechatronic Eng,214
ENG189,Oper Plan & Control,214
ENG189,Experimental Methods,214
ENG189,Sr Design Project II,214
ENG189,Biomed Eng Dsgn Meth,214
ENG189,Heat Transfer,214
ENG189,Sys Simulation,214
ENG189,Intro BioMed,214
ENG189,Svc Sys Engrg & Mgmt,214
ENG189,Snr Design Proj II,214
ENG189,Master Project I,214
ENG189,Master Project II,214
ENG189,Design & Graphics,214
ENG189,Sr Design Project,214
ENG189,Glob/Soc Iss Engr,214
ENG189,Biomed Regs,214
ENG189,Fincl Mthds Engr,214
ENG189,Leading 6Sigma Improvmt,214
ENG189,Senior Project II,214
ENG189,AE Flight Mech,214
ENG189,Comp Applications,214
ENG189,AE ACS Design,214
YUH124,Alternative Cinema,200
YUH124,Art of Film,200
YUH124,Meas & Eval in Kinesiology,200
YUH124,Math in Art/Music,200
YUH124,Biomechanical Asmt of Mvmnt,200
YUH124,General Genetics,200
YUH124,Biomechanics,200
YUH124,Elem Stat,200
YUH124,Intro Advertising,200
YUH124,Heritage and Values,200
YUH124,Lead Ppl & Eff Comms,200
YUH124,Gen Chem,200
YUH124,Team Leadership Fndtls,200
YUH124,Natl Sec & Comm Prep,200
YUH124,Exercise Physiology,200
YUH124,Motor Learning,200
YUH124,General Chem,200
YUH124,Intro to Kinesiology,200
YUH124,Biostatistics,200
WSQ109,Python for Everyone,196
WSQ109,Intro Psychbiology,196
WSQ109,Intro Programming,196
WSQ109,Intro Data Structure,196
WSQ109,Prin of Econ,196
WSQ109,Human Genetics,196
WSQ109,Esntl US History,196
WSQ109,Gen Microbiology,196
WSQ109,Biology I,196
WSQ109,Amer Cultures 1877,196
WSQ109,General Chem,196
WSQ109,Glob/Soc Iss Engr,196
WSQ109,Intro to Programming,196
WSQ109,Int to Dtb Mgt Sys,196
WSQ109,General Genetics,196
WSQ109,Organic Chem,196
WSQ109,Quant Analy,196
WSQ109,Am Cults 1877-Pres,196
WSQ109,Intr Health Policy,196
SPXC216,ENS:Dance Reh/Perf,176
SPXC216,ENS:DancRehrslPerf,176
MUS150,Music Appreciation,160
MUS150,Grad Trombone Choir,160
MUS150,GrdSaxEns,160
MUS150,ENS: Brass Ensemble,160
MUS150,Fund Tech Brass,160
MUS150,GrdUnivChorales,160
MUS150,Univ Chorales,160
MUS150,ENS: UnivChorales,160
MUS150,Guitar Fundamentals,160
MUS150,ENS: Saxophone Ensemble,160
MUS150,Begin Conducting,160
MUS150,GrdBrassEns,160
MUS150,ENS: Choraliers,160
MUS150,ConcertChoir,160
MUS150,ENS: Concert Choir,160
MUS150,Choraliers,160
MUS150,SaxophoneEns,160
MUS150,TromboneEns,160
MUS150,Trombone Ensemble,160
MUS150,GrdChrlrs,160
MUS150,GrdConcChoir,160
MUS150,BrassEns,160
MUS150,PepBand,160
MUS150,Fund Tech Low Str,160
MUS150,New Music Ensemble,160
MUS150,Adv Cond Instr,160
MUS150,ENS: Pep Band,160
MUS150,Worlds of Jazz,160
MUS150,Marching Band Tech,160
MUS150,Jazz Improv - I,160
HGH103,Theatre Apprecia,144
HGH103,KSJS-FM Radio,144
HGH103,Rehearse & Perform,144
HGH103,Directing,144
HGH103,Int Acting,144
HGH103,Acting Career Prep,144
HGH103,Voice & Movement,144
SCI164,Elem Phys,130
SCI164,Human Understanding,130
SCI164,Biostatistics,130
SCI164,Seminar,130
SCI164,Gen Biochemistry,130
SCI164,The Living World,130
SCI164,Hypothesis Testing,130
SCI164,Biology II,130
SCI164,Organic Chem,130
SCI164,General Chem,130
SCI164,Gen Bact,130
SCI164,Gen Chem,130
SCI164,Intro Chem,130
SCI164,Intro Data Structure,130
SCI164,Gen Microbiology,130
SCI164,Fund of Physics,130
SCI164,Programming in Java,130
SCI164,Descript Astronomy,130
SCI164,General Physics III,130
SCI164,General Physics II,130
WSQ207,US & CA Government,125
SH100,Prin of Econ,125
WSQ207,Aerostructures I,125
WSQ207,Comm Action & Serv,125
SH100,Appl Eng Biomech,125
WSQ207,Psych Tests & Meas,125
WSQ207,Prin of Econ,125
WSQ207,Introductory Psychology,125
SH100,Intro Psychbiology,125
WSQ207,Esntl US History,125
SH100,Lifespan Development,125
SH100,Adult Psychopathol,125
SH100,Intro Biochem,125
SH100,Child Development,125
SH100,Biology I,125
SH100,Gen Bact,125
SH100,Ecol Biol,125
SH100,Graphics/CAD/Prog,125
SH100,Int to Dtb Mgt Sys,125
SH100,Python for Everyone,125
WSQ207,Psyc of Childhood,125
SH100,Neuroscience,125
WSQ207,Psych of Prejudice,125
BBC202,Intro to Programming,119
BBC202,Server Web Prog,119
BBC204,Intro to Marketing,119
BBC202,Financial Accounting,119
BBC204,Fund of HR Mgmt,119
BBC202,Quant Bus Analysis,119
BBC204,Labor Relations,119
BBC204,Chem Calculations,119
BBC204,Intr Health Policy,119
BBC202,Fund Mgmt & Org Beh,119
BBC202,Business Systems,119
BBC204,Fund Mgmt & Org Beh,119
BBC204,Bus Statistics,119
BBC204,Information Security,119
BBC202,Intro Programming,119
BBC204,Quant Bus Analysis,119
BBC204,Operating Systems,119
BBC202,Fund of Finance,119
BBC204,Legal Environment of Bus,119
BBC204,Mobile Softwr Engr,119
BBC202,Bus Statistics,119
BBC202,Legal Environment of Bus,119
BBC204,Networking & Data Communics,119
BBC204,Team Leadership Fndtls,119
BBC204,Lead Ppl & Eff Comms,119
BBC202,Information Security,119
BBC204,Natl Sec & Comm Prep,119
BBC202,Org Theory,119
YUH208,Tai Chi,116
YUH208,Begin Judo,116
YUH208,Begin Aikido,116
YUH208,Int Aikido,116
YUH208,Brazil Jiu-Jitsu,116
YUH208,Begin Tae Kwon Do,116
YUH208,Begin Hatha Yoga,116
YUH208,Inter Judo,116
YUH208,Pilates,116
YUH208,Begin Self-Defense,116
YUH208,Int Hatha Yoga,116
YUH208,Int Tae Kwon Do,116
BBC004,Intro Engr Mgmt,110
BBC004,Mental Health Theory,110
BBC004,Prin of Econ,110
BBC004,Intro to Materials,110
BBC004,General Virology,110
BBC004,US & CA Government,110
BBC004,Intro to Marketing,110
BBC004,Intro to Kinesiology,110
BBC004,Motor Learning,110
BBC004,Com Hlth Promo,110
BBC004,Fund of Finance,110
BBC004,Information Security,110
BBC004,Aerodynamics II,110
BBC004,Health Org & Admin,110
BBC004,Quant Bus Analysis,110
BBC302,Proc & Supply Mgmt,100
BBC302,Consumer Behavior,100
BBC302,Student Fund,100
BBC302,Fin Mod & Data Visu,100
ENG278,Digital Design I,100
BBC302,Intro to Marketing,100
BBC302,Data Mining,100
BBC302,Global Dimensn Bus,100
BBC302,Fin Planning & Ana,100
BBC302,Business Systems,100
DH135,Program. for AEs,96
DH135,Mex Am US Hist/Gov,96
DH135,Human Understanding,96
DH135,Grd Sem Biol Sci,96
DH135,Evolution,96
DH135,Bacterial Genetics,96
DH135,Prin of Econ,96
DH135,Earth Time and Life,96
DH135,Age of Dinosaurs,96
DH135,Undergrad Seminar,96
DH135,Quant Analy,96
DH135,Biochem,96
DH135,Sys Phys,96
DH135,The Living World,96
DH135,Immunology,96
DH135,Biology I,96
ENG343,Adv Oper Resrch,90
ENG343,Adv Sply Chain Engr,90
ENG331,Engr Econ Systems,90
ENG343,Project Planning,90
ENG341,Enterprise SW Plat,90
ENG343,Sw Engr Processes,90
CL222,Precalculus,90
ENG343,Power Electronics,90
ENG331,Adv Data Mining,90
ENG341,MS Project,90
ENG331,Engr Statistics,90
ENG331,Trajectory Apps.,90
CL222,Machine Learning,90
CL222,Physiol for Engr,90
ENG341,Aerodynamics I,90
ENG331,Intro Just Stud,90
ENG341,CE Econ Analysis,90
ENG341,Mech of Matls,90
ENG341,CAD for AEs,90
ENG331,Aero Vehicle Control,90
ENG341,Advanced CFD,90
ENG331,Constr Op Analysis,90
ENG331,Mech of Matls,90
ENG331,Appl Programming EE,90
ENG341,IoT Platforms,90
ENG331,Biomed Manufacturing,90
CL222,Stat BioMed Engr,90
ENG341,Med Biol Polymers,90
ENG331,BME Appl Mtls Crmc,90
ENG341,Design of Expmts,90
ENG343,Mech of Matls,90
ENG341,Numer Solu CE Prob,90
ENG341,Prob Models for CE,90
ENG341,Web UI Design,90
ENG341,Hum Factors Des,90
CL222,Mecha Sys Design,90
CL222,Heritage and Values,90
ENG343,Princ Comm Systems,90
ENG331,Med Dev Qual Systems,90
CL222,Biotransport Phen,90
CL222,Exper Methods BME,90
CL222,Num. Methods BME,90
ENG331,RFIC II,90
ENG331,Intro to Materials,90
ENG343,EO&M Props Solids,90
ENG343,MS Thesis,90
ENG331,Comp Architecture,90
ENG331,Intro Statics,90
ENG343,Data Mining,90
ENG331,Adv Comp Design,90
ENG331,Plane Surveying,90
CL222,Transp Engrg,90
ENG343,Microp Sys Design,90
ENG343,Fndtns Biomed Engr,90
ENG343,Fluid Mech,90
ENG343,Electr Design II,90
ENG343,CE Econ Analysis,90
ENG343,Numer Solu CE Prob,90
ENG343,Prob Models for CE,90
ENG343,Physiol for Engr,90
CL222,Hydro and Hydrau,90
ENG341,Biomed Appl Statics,90
ENG343,Methods Design,90
ENG343,Intr to Const Engr,90
ENG343,Microproc Design 1,90
ENG341,Statistical Proc Control,90
ENG341,Oper Plan & Control,90
ENG341,Supply Chain Engr,90
ENG331,Operation Research,90
ENG341,Des Ana Engr Exp,90
ENG331,Aerostructures II,90
ENG331,Propulsion,90
ENG331,Computational Fluid Dyn,90
CL222,AE ACS Design,90
CL222,Logistics Supl Chn,90
ENG331,Geotech Engr,90
ENG331,Log Verif UVM,90
ENG331,Theo Auto Controls,90
ENG331,Concrete Design,90
ENG341,Unit Oper I,90
ENG341,Intro to Materials,90
ENG331,Digital Comm Sys,90
ENG331,Graphics/CAD/Prog,90
CL222,Methods Design,90
ENG343,Nonlin Adapt Cnrtl,90
ENG341,Dyn Sys Vibs Cntrl,90
ENG331,Op Data Analysis,90
ENG343,Theory App Statics,90
ENG341,Usability Testing,90
ENG331,Proc Engr Thermo,90
ENG343,Intro Composite Matls,90
CL222,Program. for AEs,90
ENG341,Prosthetics,90
CL222,Struc Anlys,90
SCI258,General Physics II,88
SCI258,Fund of Physics,88
SCI258,Descript Astronomy,88
SCI258,Modern Astronomy,88
SCI258,Intro Aviation Mgmt,88
SCI258,Elem Phys,88
SCI258,General Physics I,88
MH520,Intro HR & Justice,80
CL226,Mex Am US Hist/Gov,80
MH324,RCP,80
CL226,Engr Stat Analysis,80
MH520,Juv Delinquency,80
ENG337,Operating Systems,80
ENG337,Master Project I,80
ENG337,Sr Design Project,80
CL226,Vib of Mech System,80
CL226,Dig Design AI/DSP,80
CL226,Com Hlth Promo,80
DMH227,Climate Leadership 1,80
CL226,Special Topics,80
MH520,Writing Workshop,80
CL226,Comp Netwk Design,80
MH324,Prof & Bus Ethics,80
DMH227,Calculus II,80
CL226,Spcl Topics in CmpE,80
ENG337,Soft Quality Engr,80
MH520,Sen Sem Cont Prob,80
ENG337,SW Qual Assur Test,80
CL226,Computer Networks I,80
MH520,Criminal Law,80
CL226,Internet of Things,80
CL226,Intro Just Stud,80
MH520,Deviance & Justice,80
DMH227,White Collar Crime,80
MH520,Calculus I,80
CL226,Introduction CCS,80
DMH227,Race and Ethnicity,80
CL226,Intro Psychbiology,80
ENG337,Digital Design I,80
ENG337,Deep Learning,80
ENG337,Virtual Technologies,80
MH520,Evidence & Proced,80
ENG337,Soft Eng II,80
MH324,Calc Bus/Aviation,80
MH520,Race Gender Ineqlt,80
ENG337,Microproc Design 1,80
ENG337,Software Engr I,80
ENG337,Alg & Data Str Des,80
ENG337,RT Embedded CoDes,80
DMH227,Educ Psych,80
MH520,Drugs & Society,80
MH324,Math for Business,80
MH520,Research Method JS,80
DMH227,Climate Leadership 2,80
DMH227,Courts and Society,80
DMH227,Biomedical Product Realization,80
MH520,Humanities Af Am Cul,80
ENG337,Assembly Language Programming,80
ENG337,SW Eng Process Mng,80
MH520,Police and Society,80
CL226,Penal Pol & Inst,80
CL226,Struc/Prop Solids,80
ENG337,Machine Learning,80
ENG337,Database Systems I,80
MH520,Human Trafficking,80
ENG337,Ent Dist Systems,80
ENG337,Data Mining,80
ENG337,Database Systems,80
CL226,Data Struc/Alg C++,80
MH520,Calculus II,80
ENG337,Comp Arch & Design,80
MH520,Victimology,80
CL226,For Sci Hum Rights,80
CL226,Legal Environment of Bus,80
ENG337,Digital Design 2,80
DMH150,Mex Am US Hist/Gov,78
DMH150,Esntl US History,78
DMH150,Phys Electronics,78
DMH150,Prin E & M Fields,78
DMH150,Black Civil Rights,78
DMH150,Intr Seman & Discrse,78
DMH150,Adv Res Methods,78
DMH150,Psy of Person,78
DMH150,Th & Me Counseling,78
DBH133,Brdcast & New Media Adv,75
DBH133,Mcom & Society,75
DBH133,Navigating News,75
DBH133,Vis Comm Mod Media,75
DBH133,Media Planning & Buying,75
DBH133,Integrtd Mktg Comm,75
ENG329,Energy Mngmt in Mfg,74
ENG329,Operating Systems,74
ENG329,Embedded Sys Design,74
ENG329,Aerospace Dynamics,74
ENG329,Thermodynamics,74
ENG329,Digital Design I,74
ENG329,Hum Factors Exp,74
ENG329,Senior Project I,74
ENG329,Aerothermodynamics,74
ENG329,Geotech Engr,74
ENG329,Master Project I,74
ENG329,Com Aid Des in ME,74
ENG329,Assembly Language Programming,74
ENG329,Concrete Design,74
ENG329,Prin Environ Engr,74
ENG329,Intro Ckt Analysis,74
ENG329,Appl Eng Biomech,74
ENG329,Transp Engrg,74
ENG329,Deep Learning,74
ENG329,Math Method ChemE,74
ENG329,EO&M Props Solids,74
ENG329,Data Mining,74
ENG329,Aerodynamics II,74
ENG329,Senior Project II,74
ENG329,Enterprise SW Plat,74
ENG329,Intgrd WRS Mgmt,74
ENG345,Prin E & M Fields,73
ENG345,Electr Design I,73
MUS161,Mus Wrld Cultures,73
ENG345,Prob/Stat in EE,73
ENG345,Comp Vision w/AI App,73
ENG345,Signal Processing,73
ENG345,Digital Sys Design,73
ENG345,Intro Ckt Analysis,73
ENG345,Dig Lgc Crt Dsgn,73
ENG345,Circuits and Systems,73
ENG345,Automat Contr Theo,73
ENG345,Neural Networks,73
ENG345,SOC DESIGN,73
ENG345,Theo Auto Controls,73
MUS161,Jazz Arranging I,73
MUS161,CollabKeyPerf,73
ENG345,Intr Prgm MC EE,73
MUS161,Writing Workshop,73
ENG345,Int Alg PR Ebd Sys,73
ENG345,Linear Systems,73
ENG345,Appl Programming EE,73
ENG345,Dig Design w FPGAS,73
ENG345,Electr Design II,73
ENG345,Prob Ran Vari & St Prc,73
ENG345,Princ of E&M Fields,73
ENG345,Embedded SoC Des.,73
ENG345,Adv Comp Architect,73
MUS161,Orchestration,73
MUS161,Tch Instru Mus Lit/Ped,73
ENG345,Microp Sys Design,73
MH523,Drugs & Society,70
MH523,Intro Stat Justice,70
ART133,Writing Workshop: Design,70
IS216,Qual Assur & Control,70
YUH126,Begin Wt Training,70
CL117,Intr to Const Engr,70
IS216,Lean Manufacturing,70
MH523,Courts and Society,70
MH523,Special Topics: Crit Inqu,70
CL117,Adv Res Methods,70
CL117,Psy of Person,70
IS216,Analog Digital Circ,70
ART133,Gr Des Hist/Theory,70
CL117,Perception,70
IS216,Private Ground,70
YUH126,Adapted Phys Activities,70
IS216,Intro Avia Indus,70
SPXE160,Inter Archery,70
CL117,Humanities Af Am Cul,70
SPXE160,Begin Archery,70
CL117,Hi Speed CMOS Ckts,70
MH523,Media and Justice,70
CL117,Human Learning,70
YUH126,Inter Wt Training,70
CL117,Circuits and Systems,70
IS216,Machine Learning,70
ART133,Writng Wrkshp FA,70
IS216,Intro Aviation Mgmt,70
IS216,Avia Safe & Security,70
YUH126,Cross Train/Cond,70
CL117,Elem Stat,70
ART133,20th C Dada to Pop,70
IS216,Senior Project I,70
IS216,Comm Pilot Ground,70
CL117,Social Psy,70
IS216,Intro Electronics,70
ART133,Visual Culture,70
CL117,Clinical Psychology,70
MH523,Critical Issues,70
MH523,Research Method JS,70
MH523,Writing Workshop,70
MH523,Calculus III,70
MH523,Human Learning,70
MH523,Crim Theory,70
MH523,Human Trafficking,70
CL117,Power Systems,70
CL117,Intro Dig Invstgtn,70
CL117,HCI Security,70
ART133,Design in Society,70
MH523,Intro Just Stud,70
MH523,Evidence & Proced,70
MH523,Race Gender Ineqlt,70
MH523,Gender and Crime,70
MH523,Sen Sem Cont Prob,70
CL117,Psych Tests & Meas,70
IS216,Software Qual Mgmt,70
IS216,Cybersecur Sys Mgmt,70
IS216,Senior Project II,70
CL117,Strctr Analys Matls,70
CL117,Psyc of Childhood,70
MH523,Criminal Law,70
IS216,Aviation Weather,70
ART133,Hst/Thry New Media,70
MH523,Appl Prob & Stats I,70
MH523,Sex & Justice,70
CL117,Orientation Ldship,70
MH523,Forensic Crimnlogy,70
ENG339,Mfg Processes,66
ENG339,Qual Assur & Relia,66
ENG339,Dyn Sys Vibs Cntrl,66
ENG339,Aerodynamics I,66
ENG339,Mech System Design,66
ENG339,Adv Comp Architect,66
ENG339,Senior Project I,66
ENG339,Thermodynamics,66
ENG339,Prin Environ Engr,66
ENG339,Engr Statistics,66
ENG339,Master Project II,66
ENG339,Ceramics,66
ENG339,Intro to Materials,66
ENG339,SW Systems Engr,66
ENG339,Stat BioMed Engr,66
ENG339,Med Biol Polymers,66
ENG339,Num. Methods BME,66
ENG339,Mech Engr Design,66
ENG339,Intro Python Prog,66
ENG339,Fluid Mech,66
ENG339,Aerodynamics II,66
ENG339,Eng Mgmt Sys Glb Soc,66
ENG339,Enterprise SW Plat,66
ENG339,Machine Learning,66
ENG339,ASIC CMOS Design,66
MUS250,U.S. Pop/Rock,65
HB106,Leadership II,65
HB106,Adult Care Mgmt  I,65
HB106,Intro Pharmacology,65
HB106,EBP Writing Wkshp,65
HB106,Adult Care Mgmt II,65
HB106,Gero Nursing Theory,65
HB106,Mat Newborn Theory,65
HB106,Child Health Theory,65
MUS250,Mus Cul Latin Am,65
MUS250,Worlds of Jazz,65
MUS250,Applied Lyric Dict,65
HB106,Leadership I,65
MUS250,Bar/Class Mus History,65
MUS250,Med Ren Music,65
MUS250,Rom/Modern Mus History,65
BBC226,Fund Mgmt & Org Beh,64
BBC220,Sys Analysis & Design,64
BBC224,Bus Statistics,64
BBC220,Managing Envir Iss,64
BBC224,Intro to Marketing,64
BBC220,Managing My Life,64
BBC222,Intro Aesthetics,64
BBC224,Quant Bus Analysis,64
BBC222,Moral Issues,64
BBC222,Global Dimensn Bus,64
BBC222,Prof & Bus Ethics,64
BBC220,Global Dimensn Bus,64
BBC226,Global Dimensn Bus,64
BBC226,Spec Topics Bus Adm,64
BBC224,Mktg Research,64
BBC222,Phil of Science,64
BBC224,Product Development,64
BBC222,Ethics in Science,64
BBC220,Proc & Supply Mgmt,64
BBC220,Total Quality Mgmt,64
BBC220,Global Operations Strategy,64
BBC220,Intl & Compar Mgmt,64
BBC220,Emerging Economies,64
BBC226,Global Entrepreneurship,64
BBC226,Fund of Oper Mgmt,64
BBC222,Fund of Oper Mgmt,64
BBC220,Fund of Oper Mgmt,64
BBC220,Fund Project Mgmt,64
BBC220,Database Mgmt Syst,64
BBC222,Logic & Crit Reas,64
BBC220,Acadmc Excel Wkshp,64
BBC224,Calculus III,64
BBC222,Supply Chain Mgmt,64
BBC220,Bus Plan for New Venture,64
BBC226,Mkt in New Ventures,64
BBC222,Spanish for Heritage,64
BBC224,Analytics Sys Engr,64
BBC226,IB Strategy,64
BBC226,Global Leadership,64
BBC222,Phil of the Person,64
BBC222,E-Lab,64
BBC226,Family Business,64
BBC224,Consumer Behavior,64
BBC220,Fund Mgmt & Org Beh,64
BBC224,Entertainment Mktg,64
BBC222,Asian Philosophy,64
BBC226,Managing My Life,64
BBC224,Business Analytics,64
DH250,Human Understanding,63
DH250,Math for Business,63
DH250,Nuclear Science,63
DH351,Ecology,63
DH250,Precalculus,63
DH351,Developmental Biol,63
DH250,Immunology,63
DH351,Phys Chem,63
DH351,Lin Nonlin Optim,63
DH351,Molec Cell Biol I,63
DH351,Quant Analy,63
DH250,Path Microbiol I,63
DH250,The Living World,63
DH250,Age of Dinosaurs,63
DH351,College Algebra,63
DH351,General Geology,63
DH351,Earth Time and Life,63
DH250,Phys Chem,63
DH351,Macro/Supra/Nano Sys,63
DH351,Organic Chem,63
DH250,Developmental Biol,63
DH351,Physiolog Ecology,63
DH250,Acadmc Excel Wkshp,63
DH250,Endocrine Physiol,63
DH250,Instrumentl Analysis,63
DH250,Vert Neurophys,63
DH250,Molec Cell Biol II,63
DH351,Acadmc Excel Wkshp,63
DH250,Cancer Biology,63
DH250,Earth Disasters,63
DH250,Linear Algebra I,63
DH351,Gen Chem,63
DH351,Hematology,63
DH351,Integrative Biol,63
BBC106,Fin Mgt Theory Pol,60
BBC107,Inter Bus Fin,60
BBC102,HR Analytics,60
BBC107,Financial Auditing,60
BBC322,Tax Business Invest,60
ENG340,Mech System Design,60
BBC104,Fund of HR Mgmt,60
BBC108,Entrepreneurial Finance,60
ENG340,Network Security,60
BBC322,Prob in Fin Mgmt,60
CL310,Sports Psychology,60
BBC102,Legal Issues in Hrm,60
BBC102,Fund of HR Mgmt,60
BBC324,Quant Bus Analysis,60
BBC108,Compiler Design,60
CL310,Biostatistics,60
BBC322,Tax of Individuals,60
BBC107,Inter Accounting II,60
BBC106,Fund Mgmt & Org Beh,60
BBC104,Applied Org Behavr,60
SH120,Clinical Phonetics,60
BBC107,Fund Mgmt & Org Beh,60
CL310,Leadership III,60
SH120,Adv Pract Sp,60
BBC201,Quant Bus Analysis,60
BBC104,Fund of Finance,60
ENG340,Aerostructures I,60
ENG340,Photovoltaic Lab,60
BBC201,Food Culture,60
BBC326,Legal Environment of Bus,60
BBC106,Fund of Finance,60
BBC324,Intro to Marketing,60
BBC326,Fund of Finance,60
BBC322,Forensic Acctg,60
BBC201,Health Org & Admin,60
BBC201,Db Systems for Analytics,60
BBC108,Fin Stmt Anal for Acnt,60
BBC106,Managerial Acctg,60
BBC201,Wkfrce Plan Staff & Train,60
SH120,Prin Aural Rehab,60
BBC104,Servic Oper Mgmt,60
CL310,Calculus II,60
BBC320,Managing My Life,60
ENG340,IC Test Development,60
YUH106,Beg Basketball,60
BBC102,Org Theory,60
YUH106,Begin Golf,60
BBC104,Math Method for DA,60
BBC104,Legal Environment of Bus,60
BBC102,Managing My Life,60
BBC201,Precalculus,60
SH120,CDS Neuro Anat/Physio,60
BBC326,Phys Fit + Nutrit,60
BBC104,Managing My Life,60
BBC102,"Bus, Govt, Society",60
BBC324,Interntl Marketing,60
ENG340,Electronics Comp,60
SH120,Res Sem in Comm Disord,60
BBC326,Strategic Mgmt,60
CL310,Hlth Multiculture,60
BBC107,Database Mgmt Syst,60
YUH106,Begin Ice Skating,60
BBC320,Consumer Behavior,60
BBC201,Machine Learning Tec,60
BBC322,Financial Accounting,60
BBC320,Business Systems,60
BBC324,Retail Mktg Mgmt,60
CL310,Health Org & Admin,60
BBC102,Fund Mgmt & Org Beh,60
CL310,Changing Majority,60
BBC107,Data Mining/Analytic,60
BBC326,Aero Vehicle Control,60
ENG340,Computer Org & Arch,60
BBC326,Inter Accounting II,60
BBC320,Networking & Data Communics,60
BBC102,Applied Org Behavr,60
CL310,HF/Ergo Prof Sem,60
BBC107,Financial Accounting,60
BBC324,Product Development,60
BBC102,Senior Sem in HRM,60
BBC108,Financial Accounting,60
SH120,Child Comm Dev,60
BBC201,Nutr in Life Span,60
BBC106,Financial Accounting,60
BBC324,Business Analytics,60
BBC201,Med Nutrition Ther,60
BBC322,Fund of Finance,60
BBC324,Statistical Analysis,60
BBC326,Intro to Marketing,60
BBC102,Compensatn & Rewd Sys,60
YUH106,Begin Rugby,60
BBC320,Deep Learning Tec,60
BBC108,Data Analyt Process,60
YUH106,Fitness Walking,60
CL310,Global Health,60
BBC201,Data Visualization,60
BBC324,Marketing Com,60
BBC107,Fund of Finance,60
BBC320,Intro to Marketing,60
YUH106,Begin Soccer,60
CL310,Enterprise SW Plat,60
ENG340,Prin Environ Engr,60
BBC322,Mgmt Actg Cntrl Sys,60
BBC106,Commercial Banking,60
BBC104,Fund of Oper Mgmt,60
BBC320,Bus Strat Info Sys,60
YUH106,Begin Karate,60
YUH106,Inter Karate,60
BBC320,Quant Bus Analysis,60
YUH106,Begin Jogging,60
BBC322,Lead Com for Fin Pro,60
ENG340,Biomed Eng Dsgn Meth,60
BBC104,Senior Sem in HRM,60
YUH106,Intermediate Golf,60
YUH106,Int Soccer,60
ENG340,Analog Int Ckts,60
BBC104,Discover Business,60
YUH106,Int Basketball,60
BBC107,Inter Accounting I,60
CL310,SW Systems Engr,60
BBC322,Inter Accounting II,60
BBC108,Corp Fin Mgmt,60
BBC106,Financial Instit,60
BBC107,Investmt Analysis,60
BBC322,Survey of Accounting,60
BBC107,Tax Business Invest,60
BBC108,Managerial Acctg,60
BBC108,Inter Accounting I,60
BBC326,Inter Accounting I,60
BBC108,Mgmt Actg Cntrl Sys,60
BBC108,Fund of Finance,60
ENG340,Appl Engr Analysis,60
BBC320,Global Dimensn Bus,60
BBC320,Marketing Manage,60
ENG340,Struc Anlys,60
ENG340,Computer Networks I,60
BBC102,Bus Strat Info Sys,60
BBC201,Hlth Comm,60
SH120,Audiology Intro,60
CL310,Foundation Engr,60
BBC106,Mgmt Actg Cntrl Sys,60
BBC322,Fin Mgt Theory Pol,60
ENG340,Compiler Design,60
ENG340,Machine Learn/BD,60
BBC201,Food Science,60
CL310,Disordr Eat & Nut Thrpy,60
BBC324,Spreadsheet Modeling,60
SH120,Comm Dis Adults,60
SH120,Voice Disorders,60
BBC106,Fund of Oper Mgmt,60
BBC104,Fund Mgmt & Org Beh,60
CL310,Sw Engr Processes,60
ENG340,Enterprise Software,60
BBC104,Legal Issues in Hrm,60
BBC320,Strategic Mgmt,60
BBC102,Legal Environment of Bus,60
BBC320,Product Development,60
CL310,Heritage and Values,60
BBC320,Global Entrepreneurship,60
BBC320,Special Topics MIS,60
BBC320,MIS Practicum,60
SH120,Sem Motor Spch Dis,60
SH120,Seminar in AAC & ComDis,60
ENG340,Solid State Thermo,60
ENG340,Sr Design Proj,60
BBC326,Compensatn & Rewd Sys,60
BBC106,Survey of Accounting,60
BBC326,Financial Accounting,60
BBC106,Adv Honors Practicum,60
BBC322,Financial Auditing,60
BBC108,Financial Instit,60
ENG340,RT Embedded CoDes,60
BBC108,Fin Mgt Theory Pol,60
BBC322,Entrepreneurial Finance,60
